Word/Phrase,Description & Definition
‘oko,"1, 1. (-a, -‘ia, -na.). Barter, sell, buy, bribe. Kā ‘oko au i teia ‘oro‘enua kiā koe, ‘ē rua nga‘uru paunu. I‘ll sell you this horse, it’s twenty pounds; kāre au e ‘inangaro i te ‘oko, ‘e ma‘ata roa te moni. I don’t want to buy it, it’s too dear; ‘ī  rua paunu i tōna ‘oko‘anga mai kiāku. he sold it to me for two pounds; ka ‘okoa mē tuku māmā koe i te moni. it‘ll be bought if you put a low price on it; kua ‘oko ‘aia i taua tangata. he bribed the man. ‘oko pikika‘a, deal falsely, doublecross. 2. n. Price, payment. ‘E a‘a te ‘oko i tēna piriaro tu‘epōro? how much is that football shirt?; ko te ‘oko tēia i te ‘oro‘enua tei mate iāku. here is the payment for the horse I killed. ‘Oko ma‘ata, dear, expensive. ‘Oko māmā, cheap. Tēia te ‘āpara ‘oko māmā. here are the cheap apples. ‘Oko pātē, auction sale. Tei te toa o Pūtara te ‘oko pātē. there is an auction at Pūtara’s shop. (See ‘oko‘oko, ‘o‘oko, ‘aka‘oko.) [Pn. *soko.]"
‘oko-,"2, num.pref. 1. Before ta‘i one, see ‘okota‘i. 2. (Bib.). For counting in scores, i.e. twenty times the following numeral. Okotoru ariki vaine, okoa oki vaine tavini, e te paretenia oki kare i tatauia, sixty queens, and eighty handmaidens and innumerable virgins (Song 6.8). (See ‘okota‘i.) [Pn. *soko-3.]"
‘okona,", pass. ‘oko1, sell."
okooko,", (-a, -‘ia), fq. oko. Pick up, collect. E okooko meitaki i te rau‘ara marō ka ‘apai ei ki roto i te ‘are. pick up the dry leaves of the rau‘ara-pandanus and then take them into the house; kua okooko‘ia te vī  pururū e te tamariki. the fallen mangoes have been collected by the children. [oko RR.]"
‘oko‘oko,", (-a, -‘ia, na), fq. ‘oko1. Buy, sell, trade. Ka ‘aere au ka ‘oko‘oko mānga ‘apinga nō te Kirī timiti. I‘m going to buy a few things for Christmas; ‘ī rima paunu tāna i rauka i tōna ‘oko‘oko‘anga i tāna ‘aratita. he made five pounds when he sold his peanuts; kua pou te merēni i te ‘oko‘okona. the melons were all bought; te aronga ‘oko‘oko toa, the shopkeepers; kāre e ‘akatika‘ia te ‘oko‘oko i te rā Tāpati. Sunday trading is not permitted. [‘oko RR.]"
‘oko‘okona,", pass. ‘oko‘oko."
‘okota‘i,", num.pref. + num. One, once, only. ‘Okota‘i ōku kāpiki‘anga kua iō mai ‘aia. I called once and he replied; ko te tamaiti ‘okota‘i tēia tei ‘ākono i te ‘akaue‘anga. this is the only child who obeyed the order; taku tamaiti ‘okota‘i, my only child; okotai ua Atua. there is but one God (Jam. 2.19); kia ‘okota‘i manako, kia ‘okota‘i ‘akakoro‘anga. have but one thought, and one plan; e kimi mai ‘okota‘i nga‘uru mā varu ‘akari. look for eighteen coconuts; okota‘i rāi openga to te tangata katoa ra. all men have but one end (Eccl. 2. 14); ko au ‘okota‘i tei kite. only I knew, I alone knew. ‘Okota‘i rāi tū ē, it’s just the same, it seems just as if, it’s as if. ‘Okota‘i rāi tū ē tei reira au. it was just as if I was actually there; ‘okota‘i rāi tū ē i kite ana au iā koe ki tēta‘i ngā‘i. it’s as if I’d seen you some-where before; ‘okotai rai tū ē kāre koe i kaikai ana. anyone would think you hadn’t had any dinner. (See tā‘okota‘i.) [‘oko-2, ta‘i.]"
‘Okotopa,", prop.n. October. Ko ‘Okotopa te marama i tupu ei taua ‘uri‘ia. October was the month the hurricane occurred. [Eng. October.] ōku, poss.pron. My, mine. When standing before the noun which it qualifies, it marks it as plural (usu. paucal) except after kāre and ‘okota‘i. Kua mate ōku metua. my parents are dead; kua ‘āuri koe i ōku pona? have you ironed my shirts?; ‘okota‘i rāi ōku pona i ‘aere mai ei. I came with only one shirt; tēia te pare ōku, kua kitea. here’s my hat, it’s found. [ō1, -ku1.]"
oma,"1, v.i. Tilt, lean. Kua oma ‘aia ki mua ē kua motu tōna rae. he leaned forward and cut his forehead; ‘akatū‘ia tēnā pou, kua oma ki katau. straighten that post up, it’s leaning to the right. (See omaoma; ‘akaoma(oma), tāoma, tōma.)"
oma,"2, v.i. Lose flesh, grow thin (of the body). Kua oma mai tōna kōpapa i tōna pakari‘anga. he lost flesh as he aged; i te oma‘anga te kōpapa o te tī nana puaka, kua ‘akatakakē ‘aia i te punupunua kia kore e kai ‘aka‘ou i te ū. when the sow’s body grew gaunt, he separated the piglets to prevent them taking any more of her milk."
‘oma,", n. A heavy adze used to shape planks. I nā, kia ‘akakoi‘ia tō oma. come, let’s sharpen your adze; ‘e a‘a te rākau o tēnā kakau ‘oma? what sort of wood is it in the handle of that adze? [Tah. ‘oma < Ce. *koma1.] ‘ōmai, v.t. Pass or bring to the speaker, hand over, convey, give. Nā‘au i ‘ōmai kia inu au. you gave it to me to drink; ‘Ōmai te rima. give me your hand; ‘Ōmai! let me have it!; ‘Ōmai tō kōtou manako i tēianei. now let me have your views; ka rekareka ma‘ata au mē ka rauka iā koe i te ‘ōmai kiā Tumu. I would be very grateful if you could get it to me through Tumu. [‘ō1, mai1.]"
omaoma,", v.i., fq. oma1. lean, tilt, slant. Kua omaoma te aronga ‘oro ki mua ma te tiaki i te ‘aruru‘anga o te pī tara. the runners leaned forward as they waited for the pistol. [oma1 RR.] ‘ōmera, n., (Bib.). Homer (a Hebrew measure of capacity). Kua oko atura au iaia naku, i te au ario okotai ngauru ma rima ra, e tetai omera kerite, e te afa omera kerite. so I proceeded to buy her for myself for fifteen pieces of silver, and a homer of barley, and half a homer of barley (Hos. 3.2). [Heb. chomer.] ‘ōmingi, (-a, -‘ia), v.i. Curl up (knees to chin), stoop, bend (the back or knees), tuck one’s legs in. Kua ‘ōmingi ‘aia i ōna vaevae. he bent his knees; kāre e rauka iāia i te ‘ōmingi ki raro nō te mamae i tōna mokotua. he can’t stoop because of his backache; kua kite au ē kua anu ‘aia i tōna ‘ōmingi‘anga i raro i te tumu rākau. I could tell that he was cold from the way he was huddled up under the tree; ‘Ōmingia tō vaevae kia kore tō tāmaka e takataka‘ia. tuck your legs in so you won’t get your shoes stepped on. [‘ō-3, mingi.] ‘ōmingimingi, (-a, -‘ia), v.i., fq. ‘ōmingi. Bend over, stoop, huddle up. Kua ‘akaue ‘aia ia rātou kia ‘ōmingimingi ki raro. he ordered them to bend down; kua mamae tō rātou tua nō te roa i tō rātou ‘ōmingimingi ki raro. their backs hurt from stooping for so long. [‘ōmingi Rr.]"
‘ona,", 1. n. Owner, proprietor, owner(s) of a business, a firm. Ko ia te ‘ona o tēia kāinga. he is the owner of this property; ‘e iti roa te moni ā te au ‘ona i tūtaki ei nō te ‘ua rākau. the companies paid very little for the fruit; ‘e ‘ona meangiti ‘ua koia i ‘akamata ‘ua ake. it is a small firm which has just started up. 2. (a) v.i. Rich, well off. Kua ‘ona tērā tangata. that person is well off; i tōnā ‘ona‘anga, kua tauturu ‘aia i te aronga ngere. when he got rich, he helped the poor: (b) n. ‘Ona mirioni, millionaire. ‘E ‘ona mirioni ‘aia. he’s a millionaire. (See ‘aka‘ona.) [Eng. owner.] ōna, poss.pron. His, her, hers. When standing before the noun which it qualifies, it marks it as plural (usu. paucal) except after kāre and ‘okota‘i. Kāre ōna manako. he has nothing to say; e ‘aka‘oki mai koe i ōna pona. let him have his shirts back; kua tuatua maira tetai o te au Pharisea ra kiaia, e kai aia i te kai ki ona. and one of the Pharisees asked him to have a meal with him at his (home) (Luke 7.36). [ō1, -na3.]"
one,", n. Soil, earth, sand, cultivated plot. Kua tanu ‘aia i te moni ki raro i te one. he buried the money in the ground. One ‘enua, black or dark earth. ‘E pūtē one ‘enua tēia. here is a sack of black soil. One kai, cultivated land, plot planted with food crops. Nā ‘ai tēnā one kai? whose kitchen garden is that? One ngarungaruā, fertile soil. One karaea, reddish clayey soil. One maunga, red (hill) soil. One paikea, shallow, stony, poor soil. One pue‘u, dust. Mei te one-pueu i te matangi ra, like dust in the wind (Ps. 18.42). One ta‘atai, beach sand. One tea, white sand. (See oneone, ‘akaoneone, tāone.) [Pn. *‘one.]"
oneone,", 1. n., fq. one. Fragments of earth or sand. Rūrūa te oneone i runga i tō vaevae. shake the dirt off your feet; te oneone o tōku ngā metua, my native soil; kā kimi tāua ‘ei ngā‘i oneone. let’s find somewhere with a good deep soil. 2. Gritty (of the taste and texture of stale fruit). Oneone tēia merēni, kua para roa. this melon tastes gritty, it’s too ripe. [one RR.]"
‘oni,", (-a, -‘ia). Bite, gnaw, (mainly dialectal, Rar. usu. kakati). E ‘oni i te tō, gnaw the piece of sugarcane. (See ‘oni‘oni, ‘o‘oni, ‘o‘onitua, va‘a‘oni.) [Ta. *soni.] ‘ōniāni, n. 1. Onion. Kua tupu meitaki tāna ‘ōniāni. his onions have grown well; ‘ē rua paunu ‘ōniāni, two pounds of onions. 2. Nut grass or onion grass (Cyperus rotundus): a sedge whose narrow underground rhizome produces numerous tubers difficult to eradicate. Kāre e rauka te ‘ōniāni i te vāere, kua kako ‘ua tēia ‘enua. you can’t get rid of the nut grass, the ground is infested with it. (See tā‘ōniāni.) [Eng. onion.] ‘ōni‘o, n. Chickenpox. ‘E ‘ōni‘o tōna maki. he’s got chickenpox; ‘e vairākau ‘ōni‘o tēna. that’s a lotion for chickenpox."
‘oni‘oni,", (-a, -‘ia), fq. ‘oni. Bite. ‘Oni‘onia tā‘au māngaro kia pou. eat up all your coconut. [‘oni RR.]"
ono,"1, v.i. Come into view, appear, show.  ‘E ‘akakite mai i te taime ē ono mai ei te pa‘ī . let me know as soon as the ship comes into sight; te ono ‘uā ra tōna ‘ōrei ki va‘o mei roto i te tōna pūtē piripou. his handkerchief was showing out of his trousers pocket; ko te putāngi‘u ‘ua o te kiore toka tei ono mai. only the nose of the rat poked out; i te ono‘anga te reva teatea ki runga, when the white flag appeared aloft; kua ono mai te ‘ua mei raro i te one. the seeds have come up. (See onoono, ‘akaono(ono), tāono(ono)3.) [Pn. *‘ono3.]"
ono,"2, num. Six, sixth. ‘ī  ono ōna mata‘iti. she is six years old; kā ono taime i tōku ‘akakite‘anga kiāia. that’s six times I’ve told him; mē tae mai te ono o te vaka, when the sixth canoe arrives; ‘Ōmai te ono kārani. give me the six-gallon one. (See onopene, onoonopene.) [Pn. *ono.]"
ono,"3, n. Barracuda (Sphyraena sp(p).). Kia matakite i tō rima, ka kātia e te ono, watch out for your hands, the barracuda will bite them. (See onoono2.) [Pn. *ono1.]"
-ono,"4, var. ‘ono, replace with a substitute, in kauono, tāono(ono)1."
‘ono,"1, (-‘ia). Replace (torn cord or thread, esp. repair the meshes of a fishing-net, or strips of leaf in a plaited mat, or a plant or post missing from a row). Tē ‘ono nei au i te au ngā‘i nga‘anga‘ae o te kupenga. I‘m mending the tears in the fishing-net; kia oti te kupenga i te ‘ono ka ‘aere ei tāua ka tautai. when the net has been repaired then we‘ll go fishing; e ‘ono i te au poupou ta‘ito. replace the old posts; kua ‘ono‘ia te pū ‘ānani i mate. the dead orange tree was replaced; ‘ī  rua pōkai a‘o i pou i tōna ‘ono‘anga i te kupenga. he used up two balls of cord in repairing the net. (See ‘ono‘ono, -ono4; cf. ‘ono2.) [Pn. *(‘)ono2.]"
‘ono,"2, n. A division in the thatching along the side of a roof corresponding to the length of a thatch-sheet (kī kau). ‘ī  varu ‘ono i ngā tua o tēia ‘are kī kau. the sides (of the roof) of this house are eight ‘ono long. (cf. ‘ono2.)"
onoono,"1, v.i., fq. ono1. Come into view, stick out (of a hole or above the horizon). Tē onoono ‘ua ra te mī miti o te ‘ā‘ā ki va‘o i te va‘arua. the moray eel’s head keeps peeping out of the hole; kāre ‘e ‘apinga e onoono mai ana, i tōku manako, kua pē te ‘ua. there’s nothing showing through, I reckon the seeds are rotten. [ono1 RR.]"
onoono,"2, n. Small barracudas, fq. ono3. [ono3 RR.]"
‘ono‘ono,", (-‘ia), fq. ‘ono1. Replace (net-work etc.). Ko kōrua ko‘ai tērā e ‘ono-‘onō ra i te kupenga? who was that you were mending the net with earlier on?; ‘ē ‘ia pū ‘ānani i mate i tō‘ou ‘ono‘ono-‘anga? how many dead orange trees have you replaced? [‘ono RR.]"
onoonopene,", n., fq. onopene. Sixpenny pieces. [ono2 RR, pene.]"
onopene,", n. A sixpence. [ono2, pene.]"
‘onu,", n. Turtle. Tē pae ‘uā ra taua ‘onū ra, ko ‘Akairi-rau-kava, i runga i te kiriātai. the turtle ‘Akairi-rau-kava was just floating on the surface; ka ‘aere māua ka pātia ‘onu. we‘re going turtle-spearing; kua kakekake te tamariki ki runga i te ‘onu. the children climbed onto the tortoise. ‘Onu ‘enua, tortoise. Ungā ‘onu, a coconut crab with a carapace resembling the turtle’s shell. ‘e ara tēia nō te ungā ‘onu. here is a turtleshell-crab’s trail. [Pn. *fonu.] ‘ō‘ō1, v.t. Show friendship, respect, hospitality, welcome to sbdy. Kua ‘akamā ‘aia nō te mea kāre rava ‘e tangata i ‘ō‘ō mai kiāia. he felt ashamed because nobody would have anything to do with him; i te ‘ō‘ō‘anga o Tere kiāia, kua pati ‘aia kia ‘aere ake ki tōna kāinga. when Tere made friends with him, he invited him home; nō tō rātou ‘ō‘ō kore kiāia, nō reira ‘aia i ‘oki ei. because they showed no friendship towards him he went back; e te oire ta kotou e tomo ra, e oo mai ratou ia kotou, ka kai kotou i te kai e tukuia mai i mua i te kotou aroaro. and when you enter a town and they welcome you, then eat the food that they set before you (Luke 10.8). (See ‘aka‘ō‘ō.) [? ‘oa1 RR.] ‘ō‘ō2, n. Round spot or dot. ‘E mama‘ata roa te ‘ō‘ō i tēnā kāka‘u, kāre au e ‘inangaro. the dots on that material are too large, I don’t like it. (cf. ‘ō‘ō3.) ‘ō‘ō3, n. A light brown cardinal fish (Apogonidae) with a large head and big eyes. Ko tēnā toka tā‘au e tū na, ‘ē toka ‘ō‘ō. that (coral) rock you are standing on usually harbours a lot of ‘ō‘ō; ‘ē ‘ō‘ō tērā e paopao ra i te maunu. that’s an ‘ō‘ō nibbling at the bait. [Pn. *foo2.] ‘ō‘oa, 1. n. Camera. Nā‘ai tēnā ‘ō‘oa? whose camera is that?; e ‘apai ‘ō‘oa koe, pēnei ka ‘inangaro‘ia. take a camera in case it is needed. 2. (-a, -‘ia). Photo-graph. ‘E no‘o ki raro kia ‘ō‘oa au ia kōrua. sit down, so I can take your photo; ka ‘ō‘oa‘ia kōtou e tērā tangata. that man will take your photo."
‘o‘ongi,", v.t., recip. ‘ongi. Kiss. Kua ‘o‘ongi rāua. they kissed each other. [‘ongi rR.]"
‘o‘oki,", v.i., pl. ‘oki1. Return, revert. Kua ‘o‘oki atū ra rāua. then they went back. [‘oki1 rR.]"
‘o‘oko,", pl. ‘oko1. Barter, buy, sell. Ko tetai tangata ra e tana vaine ooko atura i te kainga. a certain man and his wife sold some property (Acts 5.1). [‘oko1 rR.] ‘o‘omo. Put clothes on, dress (N.G.Pt. dial. = Rar. ‘a‘ao). [Tah. ‘omo < Pn. *komo1.]"
‘o‘oni,", (-a, -‘ia). Bite (mainly dialectal, cf. Rar. kakati). Kua irinaki tona rima ki runga i te ngaika, ooniia maira aia e te ovi. he rested his hand on the (mortar) wall and got bitten by a snake (Amos. 5.19). [‘oni rR.]"
‘o‘onitua,", v.t. Speak evil of sbdy in their absence. E aronga ‘o‘onitua, backbiters (Rom. 1.30). [‘oni rR, tua2.] ‘ō‘onu, v.i. 1. Deep. Kua ‘ō‘onu te va‘arua, ‘auraka e kō ‘aka‘ou. the hole is deep enough now, don’t dig any more; ‘e ruāvai ‘ō‘onu tēnā. that is a deep well; e keri ‘ō‘onu i te arāvai. dig the ditch deep; ‘e a‘a te ‘ō‘onu? what is the depth?; ‘ī  rua kumi te ‘ō‘onu. the depth is two kumi (20 fathoms). 2. Profound (of thought or speech), esp. going into great detail, having an underlying or concealed meaning. ‘E a‘a tika ai te ‘ō‘onu‘anga i tō‘ou manako? what are you really getting at?; mē ‘ākara ‘ō‘onu atu koe i tāna tuatua, kā kite meitaki koe i tōna ‘akakoro‘anga. if you look deeper into what he said, you‘ll see that his plan is all right. (See ‘aka‘ō‘onu.) [Ep. *fofonu.] ‘ō‘o‘oki, v.i., var. ‘o‘oki. Return. Tērā ‘a mea mā e ‘ō‘o‘oki atū ra ki te kāinga. there are what’s-his-name and the rest of them going back home. [‘oki1 rR.] ‘ō‘o‘oro, v.i., var. ‘o‘oro. Run. ‘Ō‘o‘oro atū ra rātou ki roto i te ana, pipini ei. then they all ran off into the cave and hid there. [‘oro rR.]"
