Word/Phrase,Description & Definition
pe‘u,", tāpoki pe‘u, n. The leaf covers on a Māori earth-oven (N.G.Pt dial.). pēueue, n. Kind of wrasse. (? cf. pā‘ue‘ue.) pī1, 1. (-a). Splash, spray, sprinkle. ‘Ei a‘a e pī mai iāku ki tēnā vai repo. don’t splash me with that dirty water; tāmou‘ia te kiri ki runga i te paipa, kā pī tāua i te tiare. fix the hose onto the tap, we‘ll water the flowers; kua oraora te ‘uri tōmāti i te pīa‘anga ki te vai. the tomato plants revived when they were sprayed with water; kua pīa te kāka‘u ki te vai i mua ake ka ‘āuri‘ia ai. the clothes were sprinkled with water before being ironed; tē pī ‘ua ake nei au i tōku mata. I‘m just giving my face a quick wash. Te pī o te kupenga, the christening of the net: a ceremony held before the first cast with a new fishing-net. Kua kave rātou i te pī o te kupenga. they have christened the net. 2. Full, high, flood in (of the tide). Tē pī mai nei te tai. the tide is coming in (cf. tē marō atū ra te tai. the tide is going out.); kā ‘oki tāua ki te kāinga, kua pī te tai. let’s go home, the tide is in now; kāre e meitaki te tautai i te tai pī. the fishing is no good at high tide. (See pīpī1, ‘akapī.) [Pn. *pihi.] pī2, v.i. Unripe, immature, green (of fruit, timber). ‘E a‘a koe i kai pī ei i tēnā vī? why did you eat that mango while it was green?; ‘Auraka e ‘aki i te ‘ānani pī. don’t pick the oranges which aren’t ripe; ‘E rākau pī tēnā, kāre e meitaki ‘ei ka‘o. that piece of timber is still green, it won’t do for a rafter;‘ānau pī, a premature birth. [Ce. *pii2.] pī3, n. Bean, pea. ‘E pī ma te puakatoro tāna i kai ei. he had beans and beef to eat; tē tanu pī ra rāua ma te ‘ōniāni. they are planting beans and onions; ko te punu pī ma‘ata tē kōputa. open the large tin of beans. [Eng. pea.] pī4, n. The letter P. pī5, see pīrua, pīkao. pī6, see tarapī."
pia,"1, n. 1. Polynesian arrowroot (Tacca leontopetaloides). Ko te au pia kiko mama‘ata tā‘au e ‘akaputu. collect up the arrowroot plants with big tubers. 2. Starch, arrowroot, tapioca. E ‘apai kōrua i tēnā pūtē pia kia rūrū‘ia. you two bring that sack of starch to be sieved. 3. Various puddings usually mashed, con-taining some form of starch. Pia meika, banana pudding, bananas boiled or baked, mashed, and mixed with starch and coconut cream. Pia mōtini, pumpkin pudding. Pia nītā, pawpaw pudding. Pia rēti‘a, puddings where the coconut cream is added before the pudding is baked. 4. The manioc plant, cassava (Ait. dial., cf. māniota). (See piapia, tāpia.) [Pn. *pia1.]"
pia,"2, n. Beer. Kāre au e inu i te rāmu, ‘e pia tāku ka ‘inangaro. I won’t have rum, I’d like some beer; ‘ē rua tātini mō‘ina pia, two dozen bottles of beer. [Eng. beer.]"
pi‘a,", n. 1. Box, or any box-like container, e.g. crate, chest, case, drawer: often specified, e.g. pi‘a kāka‘u clothes-chest, pi‘a niuniu wire cage, pi‘a rango, beehive, pi‘a tangata mate, coffin. Kā kī iāku mei te rima nga‘uru pi‘a tōmāti i teia pa‘ī. I can fill about fifty boxes of tomatoes for this shipment; te au ruru tāpoki pi‘a, the bundles of lids for the crates; nō ‘ea te ngā‘i i ‘oko mai ei koe i tō‘ou pi‘a kāka‘u? Where did you buy your clothes-chest?; e ‘ākara koe ki te pi‘a i runga roa o te kāparāta. take a look in the top drawer of the cupboard. Pi‘a atua, a name given to the priest (ta‘unga) in heathen times. 2. Room, compartment. Pi‘a kaikai, dining room. Pi‘a moe, bedroom. Pi‘a no‘ono‘o, living room, sitting room. Tērā te pi‘a moe, tēia te pi‘a no‘ono‘o. there is the bedroom, and this is the living room; pi‘a pā‘ī, bathroom. 3. Rectangular section (e.g. of land so divided), square (on checkerboard), check (in clothing pattern). Ko te toru o te pi‘a ‘ānani tā kōrua e vāere, kāre e ngāngā‘ere roa ana ngā pi‘a mua. it is the third section of the orange plantation that you have to clear out, the first two plots aren’t overgrown; kā kai ‘aia i tā‘au toka mē tuku koe ki roto i tēna pi‘a. he‘ll take your piece if you put it on that square. (See pi‘api‘a, ‘akapi‘a(pi‘a), tāpi‘a(pi‘a).) [Ep. *pisa < Pn. *pusa.] piāka, n. Gummy or waxy discharge or secretion. Kua ‘ōrei ‘aia i te piāka i tōna mata ki te vai. he washed the gum out of his eyes; ‘E taringa piāka tōna. he’s got matter in his ear. [pia1 + ?] piāni, n. Piano, mouth organ, harmonium. E ‘akatangi koe i te piāni. play the piano. [Eng. piano.] piāno, n. Piano, harmonium. Kua ‘ereni tēia piāno. this piano is out-of-tune. [Eng. piano.]"
piapia,", n. Gummy or sebaceous secretion. Te piapia i te mata, the gummy excretion from the eye. [pia1 RR.]"
pi‘api‘a,", n. Pattern of checks or squares. ‘E pona pi‘api‘a tōna. he’s got a check shirt; ‘E mānea te pi‘api‘a i tō‘ou pona. that’s a lovely check pattern on your dress. [pi‘a RR.]"
piere,", n. Banana figs, bananas peeled and dried in the sun. Tē ‘ore‘ore meika nei māua ‘ei ma‘ani piere. we are peeling some bananas to make banana figs; ‘Ē varu āku ko‘u piere i ‘apai mai ei. I’ve brought eight parcels of banana figs."
pingapingareka,", v.i. Delighted, over-joyed. ‘E a‘a kōtou i pingapingareka ai i tēia rā? What are you so happy about today?;‘E ‘anga‘anga pingapingareka tēia nā te tamariki i te rave. this is a job the children love doing; kua pingapingareka rātou i te ‘akarongo‘anga i te au tuatua meitaki tāna i ‘akakite ki a rātou. they very much enjoyed listening to the good stories he told them; ma te pingapingareka o te ngākau, with great joy at heart. [(‘a)pinga Rr, reka.] pīngo‘i, (-a), n. (See piringo‘i, (pick up with) tongs.) pīkākē, n., var. pīka‘okē. peacock. pīkao, (-a, -‘ia). To pour into a container, funnel or bottle liquids. E pīkao i te kava ‘ānani ki roto i te mō‘ina. pour the orange brew into a bottle; kua maringi te vairākau ki runga i te ta‘ua i tōku pīkao-‘anga ki roto i te mō‘ina. the medicine spilled onto the floor as I was pouring it into the bottle; kua pīkaoa te kavā ‘ara ā‘au? Is your pineapple home-brew bottled up now? 2. n. Funnel. ‘Ōmai kiāku te pīkao. let me have the funnel. (See pīkaokao.) [+(pī-5, cf. pī1; ? -kao2, cf. pūkao.] pīkaokao, (-a, -‘ia), fq. pīkao. Pour (into container), bottle (liquids). Kua pīkaokaoa te kāratīni ki roto i te au mō‘ina mei roto i te tini. the kerosene was poured from the tin into bottles; tāmā‘ia te au mō‘ina pīkaokao kava ā‘au. clean out the bottles you have been storing the home-brew in. [pī-5, cf. pī1, ? -kao RR.] pīkā‘okē, pīkākē, n. Peacock. [Eng. peacock.] pīkara, n. Pickle. ‘Auraka e tuku pīkara ki roto i tāna kai. don’t put pickle in his food; te mō‘ina pīkara, the bottle of pickle. [Eng. pickle.]"
piki,"1, (occasionally peke), (-a). 1. Clam-ber, swarm, cling on. E piki koe ki runga i tērā ‘ātava, ‘e ‘apinga tika ai te vī para. clamber out along that branch, there is a fine lot of ripe mangoes; kia matakite mē piki koe i tēnā pū ‘ānani. take care climbing that orange tree; kua piki ‘aia nā runga i te taura i tōna kake‘anga ki runga i te ‘are. he hung onto the rope as he climbed up the house; tē pikī ra rāua ki runga i te vaka taka‘uri. The two of them were clinging to the upturned canoe. Piki tau(tau), to cling dangling. Ko ‘ai tērā tamaiti e piki tautaū ra ki runga i te ‘ātava o te kuru? Who is that boy dangling from the branch of the breadfruit tree? 2. (Of male animals) mount (the female). Kua piki te toa ‘oro‘enua i te u‘a. the stallion mounted the mare; kua pikia tāna u‘a puakani‘o. his she-goat has been served. 3. Adhere, cling (of a smell), infect (of a disease), get into somebody’s hands (of an article or possession). Kua piki te ‘aunga o te paura ki runga i tō‘ou pūtē urunga. the scent of the powder is till clinging to your pillow; ‘Aere atu koe, kā kī mai tō‘ou mare ki te pēpe. go away, you‘ll give the baby your cold; kā ngaro te mātipi mē piki ki te rima o tērā tamaiti. the knife will disappear if that boy gets his hands on it; kua ‘oro te tamaiti ki ta‘atai i te piki‘anga te mātipi ki tōna rima. The boy ran down to the beach once he’d got hold of the knife. (See pikipiki1, ‘akapiki(piki)1, pipiki.)"
piki,"2, v.i. Bent, curve(d) or curl(ed) (upwards). Kua piki te ngutu o te tamaiti i tōna riri‘anga. the boy’s lip curled in anger; kua piki te keo o tēia ‘āuri tīti‘a. the point of this harpoon is bent; ‘E a‘a rā i piki ei te vaevae o tērā puakāoa? I wonder how that dog got its crippled leg?; te ni‘o piki o te toa puaka, the boar’s curved tusks; ‘e manu va‘a ‘oro ā piki, a bird with rather an upcurving bill. (See pikipiki2, ‘akapiki(piki)2, ? pikitua, ? ‘āpiki mato.) -piki3. *false(ness), *cunning. (See pikipiki3, ‘akapiki(piki)3, tāpiki(piki), pikika‘a, pikipikika‘a, ‘akapiki(piki)ka‘a; cf. piki2, bent.) pīki, n. Pickaxe. Tē kō ra te aronga ‘anga-‘anga i te mataara ki te pīki. the workmen were digging up the road with picks. [Eng. pick.]"
pikika‘a,", (-‘ia), n. Lie, mislead, deceive, betray, pretend; false(ly), under-handed(ly), in pretence only; deceit, etc. Tē pikika‘a mai nei ‘aia iāku ē i ‘aere ana ‘aia ki te ‘ura i napō. he is lying to me that he’d been to the dance last night; ‘E tangata pikika‘a tika ai koe. you are an awful liar; ka pāpāia koe e te pū‘āpii nō te pikika‘a. you will get a thrashing from the teacher for lying; pikika‘a ‘ua nāku ē ka ‘aere mai ‘a Puka. it was just a fib when I said that Puka was going to come; kua kite ‘aia ē kua pikika‘a‘ia ‘aia, he realised that he had been deceived; ko Iuda Ikariota, ko tei pikikaa iaia. Judas Iscariot, the one who betrayed him (Matt. 10.4); kua auē pikika‘a te tamā‘ine kia ‘aka‘oki mai au i tōna pare. the girl pretended to cry to get me to give her hat back; ‘Anga‘anga pikika‘a, act(ing) in an underhand way. Kua ‘anga‘anga pikika‘a ‘aia i te tu‘a‘anga i tā rātou moni. he cheated when he shared out their money; ‘E a‘a koe i rave ei i te ‘anga‘anga pikika‘a ki tō‘ou tupuna va‘ine? Why did you do such a deceitful thing to your grandmother? Rave pikika‘a, filch. Kua rave pikika‘a ‘aia i tēta‘i ‘ava‘ava i roto i tāku paeketi. he filched a cigarette out of my packet; kua ‘ārōrō pikika‘a māua iāia. we watched him surreptitiously. Tiare pikika‘a, imitation flowers. Ni‘o (rauru, ta‘a) pikika‘a, false teeth (hair, beard). [piki3, -ka‘a4.]"
pikiniki,", pīkinīki, n. Picnic. Kua ‘aere rāua ki te pikiniki. they went for a picnic. [Eng. picnic.]"
pikipiki,"1, (-a), fq. piki1. clamber, swarm, cling. Ka tīpū au i tēnā ‘ātava mē putuputu kōtou i te pikipiki ki runga. I‘ll cut that branch down if you keep clinging to it; kua pikipiki te tamariki ki runga i te taura i tōku ‘akaeta‘anga mei runga i te poupou ki runga i te pū nū. the children kept swinging on the rope when I stretched it across from the post to the coconut tree; ka tu‘ea kōtou mē pikipiki putuputu i te ‘oro‘enua. you‘ll get kicked if you persist in clambering on the horse. [piki1 RR.]"
pikipiki,"2, v.i., fq. piki2, q.v. bent, up-curved. Kua pikipiki ‘aere te ngutu o te au puakāoa ma te ‘ongi‘ongi ‘aere nā roto i te au tāruta tītā. the dogs’ muzzles were raised aloft as they sniffed around among the piles of rubbish. [piki2 RR.]"
pikipiki,"3, v.i., (Bib.). Cunning. Ko tei karape i te au kite katoa, e tei pikipiki i te kite, those who are skilled in all fields of knowledge, and cunning in wisdom (Dan. 1.4). [piki3 RR.]"
pikipiki,"4, n. Nappy. Tē pu‘a pikipiki nei au nō te pēpe. I‘m washing the baby’s nappies. pikipikika‘a (-‘ia), fq. pikika‘a, q.v. deceived, lie. ‘E tangata pikipikika‘a tika ai koe i te pere. you are a great bluffer when you play poker; ‘E rā pikipikika‘a. this is April fools’ day. [piki3 RR, 
-ka‘a4.]"
pikitua,", (-‘ia), v.t. To carry (a child) on the back. E pikitua koe iāia. Give him a piggyback. [? piki1 tua2.]"
piko,", v.i. Bow, stoop, bend down, lean over. Kua piko ‘aia ki mua i te ariki ē kua ‘ōronga i tāna ‘apinga ‘ōronga. he bowed before the king and presented his gift; kā piko au ki raro, e rere mai koe nā runga i tōku mokotua. I‘ll bend down, you leapfrog over me; kua ‘ōpara au iāia ki roto i te vai i tōna piko‘anga ki raro i te rave i te rākau. I pushed him into the water when he stooped to get the stick; kua piko ‘aia nā runga ake i te patu. he leaned over the wall. Mata piko, (with) lowered eyes, deliberately avoiding seeing sthg. ‘E tangata mata piko ‘aia i te au ‘anga‘anga e tupu i roto i te ‘ōire. he turns a blind eye (doesn’t want to partici-pate) to the various bits of work that are going on in the district. Piko (kē), (Bib.), bent (awry). Ka po oki te mata o te aronga pakari i te tutaki, e piko ke oki te tuatua a te aronga tuatua-tika. Bribery will blind the eyes of the wise, and pervert the words of the truthful (Deut. 16.19); i rotopu i te uki piko e te mārō, in the midst of a perverse and stubborn generation (Phil. 2.15). (See pikopiko, ‘akapiko-(piko).) pīkōnia, n. Begonia. Kua pīpī ‘aia i tāna pīkōnia. she watered her begonias. [Eng. begonia.]"
pikopiko,", v.i., fq. piko. bow, stoop. Kua pikopiko rātou i tō rātou katu i tō rātou ‘aere‘anga ki mua i te ‘akavā‘anga. they went before the court with their heads bowed. [piko RR.] pīnanga, n. Refuge. Koia taku ka irinaki atu: taku paruru, e te tara o toku ora, toku are teitei, e toku pinanga. In him I shall trust: my shield, and the horn of my safety, my lofty house, and my refuge (2 Sam. 22.3). [pini2, -anga5.] pīnapi, n., var. tīnapi. Chinese cabbage."
pine,"1, 1. n. Pin, brooch, peg, tholepin. ‘E paoke pine tāmoumou tēia. here is a box of hairpins; kua tāmou ‘aia i tōna pine pārau ki runga i tōna pona. she fastened her pearly-shell brooch to her dress; ko te pine tēnā i puta ai taku vaevae.That is the pin that stuck into my foot; kua mingimingi te pine i tōku tāmoumou‘anga i te au tūtū ki runga i te pāruru. the drawing-pins bent when I was putting the pictures up on the wall; e tāmou koe i ngā pine o te poti, kā ‘oe tāua ki runga i te motu. put the tholepins in and we‘ll row out to the island. 2. (-a, -‘ia). Pin. Kua pinea te māpu o tēianei ao ki runga i te pāruru. the map of the world was pinned up on the wall. [Eng. pin.]"
pine,"2, n. The Pink Bauhinia (Bauhinia monandra), a tree with orchid-like flowers. E katokato mai koe i te kao o te pine ‘ei ma‘ani vairākau. pinch off the young leaves of the pine tree to make a poultice."
pine,"3, (Bib. bine). Beans. Te bine e te pipi, beans and lentils (Ezek. 4.9). [Eng. bean.] pīnē, (-a, -‘ia). To swing (a skipping rope) very fast. Kua pīnē rāua i te kākā i tōku rere‘anga. they swung the creeper very fast when I was skipping; kua pīnēa te kākā kia mate au. the creeper was swung very fast to get me out."
pini,"1, v.i., (obsol.). Covered completely, filled up (of a plot of land that has been planted up), full (of a cinema, not container), encircled completely. Kua pini tēia ngā‘i i te vai. there is water all over this part; kua tāpeka rātou i tōna mata kia pini i te kāka‘u. they tied a piece of cloth right around his eyes; kāre e pini tāku one tōmāti i te tanu i tēia rā nō te ua. I shan’t be able to finish planting up my tomato plot today because of the rain; kua ‘ōake au i te toe o te ‘uri tōmāti nā Paku i te pini-‘anga tāku one. I gave Paku the tomato plants that were left over when I’d filled my plot; kua pini te ‘are teata, ‘auraka e tuku ‘aka‘ou mai i te tangata ki roto. the cinema is full, don’t let any more people in; mē kā pini tēia ngā‘i i te ‘āua i tēnā niuniu. I wonder if that wire will go right around this plot. (See ‘akapini, koropini, takapini(pini), ‘akatakapini-(pini), tāpini1.)"
